Date,Close,MA_10,MA_50,RSI,High,Low,Open,Volume,Day_0,Day_1,Day_2,Day_3,Day_4
2009-08-19,637.2161865234375,642.1469299316407,574.5565270996094,61.93832641209685,648.5950469970703,629.6302795410156,637.2161865234375,82472500,False,False,True,False,False
2009-08-20,641.0090942382812,645.1813049316406,575.5426953125,62.93660010890201,644.8020474586261,637.2161410179364,641.0090942382812,31722500,False,False,False,True,False
2009-08-21,656.1808471679688,647.4570861816406,576.9081579589844,66.6990174257794,656.1808471679688,644.8019885465588,656.1808471679688,26595000,False,False,False,False,True
2009-08-24,652.387939453125,650.1121459960938,578.2736193847657,64.92461433428426,671.352705134902,644.8020331804142,652.387939453125,25527500,True,False,False,False,False
2009-08-25,648.59521484375,650.8707580566406,579.5632263183594,63.11644501530685,659.9740782620614,644.8022603709795,648.59521484375,37687500,False,True,False,False,False
2009-08-26,659.9738159179688,650.1121643066406,581.2321252441407,66.16129369177114,659.9738159179688,644.8020040577856,659.9738159179688,44412500,False,False,True,False,False
2009-08-27,656.1808471679688,650.1121643066406,583.5078955078125,64.25702327925816,659.973800041772,644.8019885465588,656.1808471679688,47247500,False,False,False,True,False
2009-08-28,659.9738159179688,650.4914611816406,586.0112438964844,65.33161364406966,659.9738159179688,648.5949570228313,659.9738159179688,23142500,False,False,False,False,True
2009-08-31,644.8021240234375,648.9742919921875,588.2111584472656,57.84084649223108,659.9739387063419,644.8021240234375,644.8021240234375,33407500,True,False,False,False,False
2009-09-01,663.7667846679688,652.0086669921875,590.4110717773438,63.4779251984042,671.3526907784599,648.5949724469866,663.7667846679688,63022500,False,True,False,False,False
2009-09-02,648.59521484375,653.1465698242188,592.5351293945313,56.92093723553236,659.9740782620614,637.2163514254386,648.59521484375,51055000,False,False,True,False,False
2009-09-03,648.59521484375,653.9051818847656,594.431611328125,56.92093723553236,656.181123789291,637.2163514254386,648.59521484375,47240000,False,False,False,True,False
2009-09-04,648.59521484375,653.1466186523437,595.797080078125,56.92093723553236,652.3881693165205,644.8022603709795,648.59521484375,9780000,False,False,False,False,True
2009-09-07,667.5597534179688,654.6638000488281,598.3762878417969,62.903418700525485,671.352706562389,652.3879408402876,667.5597534179688,23210000,True,False,False,False,False
2009-09-08,667.5597534179688,656.56025390625,601.0313549804688,62.903418700525485,671.352706562389,659.9738471291282,667.5597534179688,27137500,False,True,False,False,False
2009-09-09,678.9385986328125,658.4567321777344,603.9139990234376,66.17239411219704,678.9385986328125,667.5597394378491,678.9385986328125,58807500,False,False,True,False,False
2009-09-10,682.7316284179688,661.1118103027344,606.6449267578125,67.2096746700868,686.5245819091797,678.9386749267578,682.7316284179688,26837500,False,False,False,True,False
2009-09-11,671.3528442382812,662.2497131347657,608.768984375,61.15169558360042,682.7317060050318,663.766936393781,671.3528442382812,28032500,False,False,False,False,True
2009-09-14,652.387939453125,663.0082946777344,610.817177734375,52.636030101472876,663.7667988621912,648.5949863167697,652.387939453125,46397500,True,False,False,False,False
2009-09-15,659.9738159179688,662.6289978027344,613.2446667480468,55.3164191885202,671.3526748131061,648.5949570228313,659.9738159179688,52265000,False,True,False,False,False
2009-09-16,663.7667846679688,664.1461547851562,615.5962976074219,56.63777413223011,671.3526907784599,656.1808785574777,663.7667846679688,33842500,False,False,True,False,False
2009-09-17,701.6963500976562,669.4562683105469,618.7065197753906,67.11145745798146,705.4893033414273,667.5597709037162,667.5597709037162,96955000,False,False,False,True,False
2009-09-24,728.2470703125,677.4214538574219,622.3477563476563,72.17748335092716,735.8329772949219,713.0752563476562,728.2470703125,96397500,False,False,False,True,False
2009-09-25,694.1104736328125,680.0765258789063,625.533837890625,59.48952181891017,713.0752406719604,690.3175202249829,694.1104736328125,57715000,False,False,False,False,True
2009-09-28,675.1456298828125,680.8351135253906,628.3406225585937,53.82824878981637,705.4892536977703,675.1456298828125,675.1456298828125,33472500,True,False,False,False,False
2009-09-29,690.3174438476562,681.972998046875,631.4508435058593,57.32690067230417,694.1103968358302,678.9385848831345,690.3174438476562,35802500,False,True,False,False,False
2009-09-30,701.6963500976562,683.8694702148438,634.1817712402344,59.787992584080875,705.4893033414273,686.5245371225718,701.6963500976562,55632500,False,False,True,False,False
2009-10-01,732.0401611328125,689.9382019042969,637.2919970703125,65.50178615063092,735.8331153355732,705.4894817134877,732.0401611328125,93842500,False,False,False,True,False
2009-10-02,766.1764526367188,701.3170532226562,641.3883862304688,70.56835774974186,834.4496018815748,716.8680670709892,724.4539725426399,53040000,False,False,False,False,True
2009-10-05,758.590576171875,711.1787292480469,645.3330578613281,68.17228747222106,758.590576171875,735.8328588867188,758.590576171875,71345000,True,False,False,False,False
2009-10-06,788.9342041015625,723.6954711914062,649.8846020507813,72.2335113043176,811.6919215275691,758.590580866887,788.9342041015625,85385000,False,True,False,False,False
2009-10-07,747.2118530273438,728.247021484375,653.9051342773438,60.754246146309846,811.6920636946779,735.8329923213436,796.520249420011,123442500,False,False,True,False,False
2009-10-08,713.0751342773438,726.7298278808594,656.9394970703125,53.291917191340545,743.4187570125499,709.282181435443,713.0751342773438,195182500,False,False,False,True,False
2009-10-09,720.6610107421875,729.3848815917969,660.1255773925782,54.625673899111845,724.4539634303043,709.2821526778372,720.6610107421875,213927500,False,False,False,False,True
2009-10-12,716.8682250976562,733.5571411132812,663.2358020019532,53.79850912414001,720.6611786696016,705.4893643818205,716.8682250976562,44470000,True,False,False,False,False
2009-10-13,720.6610107421875,736.5914978027344,666.4218823242187,54.539837948554954,732.0398688065378,713.075105365954,720.6610107421875,106370000,False,True,False,False,False
2009-10-14,728.2470703125,739.2465698242188,669.9114013671875,56.05853808473259,735.8329772949219,724.4541168212891,728.2470703125,146687500,False,False,True,False,False
2009-10-15,724.4540405273438,738.4879577636718,673.0974829101563,55.06794652768164,739.6258528944085,716.8681343438113,724.4540405273438,119725000,False,False,False,True,False
2009-10-16,713.0751342773438,733.1778259277344,675.904267578125,52.0939588386449,720.6610399611453,709.282181435443,713.0751342773438,93432500,False,False,False,False,True
2009-10-19,728.2470703125,730.1434753417968,678.7869116210937,55.541579543777644,728.2470703125,709.2823028564453,728.2470703125,61132500,True,False,False,False,False
2009-10-20,724.4540405273438,723.695458984375,681.3661169433594,54.48587340400713,732.039946710876,716.8681343438113,724.4540405273438,59992500,False,True,False,False,False
2009-10-21,724.4540405273438,721.419677734375,683.6418908691406,54.48587340400713,728.24699361911,713.0751812520451,724.4540405273438,36295000,False,False,True,False,False
2009-10-22,724.4540405273438,722.557568359375,685.4625109863281,54.48587340400713,728.24699361911,713.0751812520451,724.4540405273438,73320000,False,False,False,True,False
2009-10-23,724.4540405273438,722.9368713378906,687.4348449707031,54.48587340400713,728.24699361911,716.8681343438113,724.4540405273438,91627500,False,False,False,False,True
2009-10-26,724.4540405273438,723.6954528808594,689.1037438964844,54.48587340400713,724.4540405273438,716.8681343438113,724.4540405273438,30062500,True,False,False,False,False
2009-10-27,713.0751342773438,722.936865234375,690.0140515136719,50.32887615874259,720.6610399611453,705.4892285935422,713.0751342773438,50915000,False,True,False,False,False
2009-10-28,697.9034423828125,719.9025024414062,690.8485034179688,45.35970227952437,713.0752563476562,694.1104888916016,697.9034423828125,59547500,False,False,True,False,False
2009-10-29,694.1104736328125,716.8681457519531,691.6070959472656,44.18514769219017,694.1104736328125,637.2161725153688,694.1104736328125,223947500,False,False,False,True,False
2009-10-30,694.1104736328125,714.9716796875,692.2898291015625,44.18514769219017,705.4893338563012,690.3175202249829,694.1104736328125,113667500,False,False,False,False,True
2009-11-02,697.9034423828125,711.9373168945312,693.5794372558594,45.81246328496173,701.6963958740234,678.9386749267578,697.9034423828125,45822500,True,False,False,False,False
2009-11-03,690.3174438476562,708.5236572265625,694.6414624023438,43.105555709257445,705.489255800352,690.3174438476562,690.3174438476562,53547500,False,True,False,False,False
2009-11-04,697.9034423828125,705.8685974121094,695.7793493652343,46.50926921705155,701.6963958740234,686.5245819091797,697.9034423828125,30787500,False,False,True,False,False
2009-11-05,697.9034423828125,703.2135375976562,696.6138012695312,46.50926921705155,701.6963958740234,686.5245819091797,697.9034423828125,16727500,False,False,False,True,False
2009-11-06,716.8682250976562,702.4549560546875,697.9034069824219,54.416048126410615,716.8682250976562,701.6964108098751,716.8682250976562,37420000,False,False,False,False,True
2009-11-09,716.8682250976562,701.6963745117188,699.2688671875,54.416048126410615,724.4541322415467,713.075271525711,716.8682250976562,24652500,True,False,False,False,False
2009-11-10,720.6610107421875,702.4549621582031,700.4826110839844,55.927076830249554,728.246916118421,716.8680580540707,720.6610107421875,50455000,False,True,False,False,False
2009-11-11,713.0751342773438,703.9721313476563,701.6204968261719,52.20003965415311,724.453992803046,713.0751342773438,713.0751342773438,41377500,False,False,True,False,False
2009-11-12,728.2470703125,707.385791015625,702.9859619140625,58.199872258688956,728.2470703125,716.8682098388672,728.2470703125,24725000,False,False,False,True,False
2009-11-13,726.7172241210938,710.6464660644531,704.6242639160156,57.41726201814403,734.3668791118422,722.8923966257196,726.7172241210938,15125000,False,False,False,False,True
2009-11-16,722.8922119140625,713.1453430175782,705.8067724609375,55.410992997195144,730.5418649501902,722.8922119140625,722.8922119140625,38250000,True,False,False,False,False
2009-11-17,730.5419311523438,717.1677917480469,707.4457067871094,58.53174863891478,734.3667580170157,722.8922774229999,730.5419311523438,52965000,False,True,False,False,False
2009-11-18,722.8922119140625,719.6666687011718,708.9316467285156,54.429245156547935,730.5418649501902,722.8922119140625,722.8922119140625,20322500,False,False,True,False,False
2009-11-19,719.0675659179688,721.7830810546875,710.34109375,52.44985159026981,726.7172208745429,715.2427384396817,719.0675659179688,21455000,False,False,False,True,False
2009-11-20,719.0675659179688,722.0030151367188,711.37125,52.449851590269816,726.7172208745429,715.2427384396817,719.0675659179688,12230000,False,False,False,False,True
2009-11-23,711.4178466796875,721.4579772949219,712.2484118652344,48.36952189041831,722.8923280777469,707.593019547001,711.4178466796875,36412500,True,False,False,False,False
2009-11-24,711.4178466796875,720.5336608886719,712.8979968261718,48.36952189041831,722.8923280777469,711.4178466796875,711.4178466796875,32052500,False,True,False,False,False
2009-11-25,719.0675659179688,721.1329040527344,713.6247155761719,52.6423056096515,719.0675659179688,711.4179109613946,719.0675659179688,26697500,False,False,True,False,False
2009-11-26,715.2423706054688,719.8324340820312,714.5025061035157,50.396372373389895,719.0671961167279,707.5927195829504,715.2423706054688,32130000,False,False,False,True,False
2009-11-30,734.3666381835938,720.5973754882813,716.142080078125,59.662300831329425,738.1914644241333,696.1183757781982,734.3666381835938,107092500,True,False,False,False,False
2009-12-01,753.4909057617188,723.6572448730469,718.012421875,66.41795393016625,753.4909057617188,730.5419441649152,753.4909057617188,134247500,False,True,False,False,False
2009-12-02,753.4909057617188,725.9521423339844,719.806904296875,66.41795393016625,761.1405596273199,753.4909057617188,761.1405596273199,57652500,False,False,True,False,False
2009-12-03,749.666015625,728.6295227050781,720.7662976074218,63.93428584483668,761.1404954559948,749.666015625,753.4908422353316,24360000,False,False,False,True,False
2009-12-04,761.140380859375,732.8368041992187,721.4241638183594,67.82173782604346,764.9652068938442,745.8410767214981,749.6659027559673,31647500,False,False,False,False,True
2009-12-07,742.0164794921875,735.1316955566406,722.3822839355469,56.82757565045418,761.1406155615737,742.0164794921875,761.1406155615737,20192500,True,False,False,False,False
2009-12-08,722.8922119140625,736.2791320800782,723.3372155761718,48.38132470686587,742.0163445043817,722.8922119140625,742.0163445043817,37017500,False,True,False,False,False
2009-12-09,719.0675659179688,737.0441040039062,723.9122180175781,46.88063985832282,730.54204835283,711.4179109613946,719.0675659179688,44022500,False,False,True,False,False
2009-12-10,726.7172241210938,737.8090698242188,724.4126354980468,50.20733198456803,738.1917066072164,719.0675691303454,726.7172241210938,56725000,False,False,False,True,False
2009-12-11,738.191650390625,740.1039978027344,724.5356652832031,54.78185818317635,742.0164775947216,734.3668231865284,738.191650390625,42972500,False,False,False,False,True
2009-12-14,742.0164794921875,740.8689819335938,724.0524658203125,56.22552639158925,749.666133919942,730.5419978505557,742.0164794921875,28480000,True,False,False,False,False
2009-12-15,734.3666381835938,738.9565551757812,723.5679870605469,52.607845377575686,749.665943145752,734.3666381835938,734.3666381835938,35655000,False,True,False,False,False
2009-12-16,738.191650390625,737.4266296386719,722.5531359863281,54.19484272923262,749.6661320029145,734.3668231865284,738.191650390625,20815000,False,False,True,False,False
2009-12-17,742.0164794921875,736.6616760253906,722.449228515625,55.78911626595354,745.8413067060648,738.1916522783102,742.0164794921875,22095000,False,False,False,True,False
2009-12-21,707.5931396484375,731.3069519042969,722.3395886230469,41.716327237733374,730.5421063397382,707.5931396484375,707.5931396484375,41380000,True,False,False,False,False
2009-12-22,715.2423706054688,728.629541015625,722.2312158203125,45.03429347670206,715.2423706054688,707.5927195829504,715.2423706054688,30935000,False,True,False,False,False
2009-12-23,722.8922119140625,728.629541015625,722.3516955566406,48.20965508968813,722.8922119140625,711.417732359871,722.8922119140625,9772500,False,False,True,False,False
2009-12-28,722.8922119140625,729.0120056152343,722.3963195800782,48.20965508968812,726.7170384321264,719.0673853959987,726.7170384321264,16760000,True,False,False,False,False
2009-12-29,722.8922119140625,728.6295043945313,722.2892224121093,48.20965508968812,726.7170384321264,719.0673853959987,722.8922119140625,13180000,False,True,False,False,False
2009-12-30,742.0164794921875,729.0119873046875,722.6404711914063,56.123997929301176,742.0164794921875,722.8923434228012,742.0164794921875,37152500,False,False,True,False,False
2010-01-04,772.6149291992188,732.0718322753906,723.8312670898438,65.26898051530884,772.6149291992188,738.1914917596496,772.6149291992188,77812500,True,False,False,False,False
2010-01-05,780.2646484375,736.6616333007812,724.8716186523437,67.1143889709934,780.2646484375,757.3156881893383,780.2646484375,44442500,False,True,False,False,False
2010-01-06,757.315673828125,738.5740356445312,725.5288513183593,57.28129334240925,780.2646336410985,757.315673828125,757.315673828125,27782500,False,False,True,False,False
2010-01-07,761.140380859375,740.48642578125,726.262578125,58.37585325480243,761.140380859375,738.1914246525596,761.140380859375,38632500,False,False,False,True,False
2010-01-08,742.0164794921875,743.928759765625,726.6138269042968,51.29823879060541,761.1406155615737,742.0164794921875,742.0164794921875,27427500,False,False,False,False,True
2010-01-11,749.666015625,747.3711242675781,727.11806640625,53.715547303999735,761.1404954559948,749.666015625,749.666015625,38505000,True,False,False,False,False
2010-01-12,787.9141845703125,753.8733215332031,728.3872692871093,63.47699354169819,787.9141845703125,749.6659231834041,787.9141845703125,53395000,False,True,False,False,False
2010-01-13,764.9653930664062,758.0806396484375,729.4250744628906,55.864162657293505,780.2647009277343,761.1405661010742,764.9653930664062,48905000,False,False,True,False,False
2010-01-14,757.315673828125,761.5229858398437,730.6133190917968,53.55833288527554,787.9142869120897,757.315673828125,757.315673828125,28395000,False,False,False,True,False
2010-01-15,757.315673828125,763.0529052734375,731.8774230957031,53.55833288527554,772.6149803701073,757.315673828125,757.315673828125,25790000,False,False,False,False,True
2010-01-18,772.6149291992188,763.0529052734375,733.4475122070312,57.61611630002945,780.2645819635674,757.3156236705213,764.96527643487,12627500,True,False,False,False,False
2010-01-19,761.140380859375,761.140478515625,734.7122509765625,53.81807885901304,787.9141631006595,761.140380859375,761.140380859375,30875000,False,True,False,False,False
2010-01-20,772.6149291992188,762.6704040527344,736.3582006835937,56.87924104895405,780.2645819635674,764.96527643487,772.6149291992188,49412500,False,False,True,False,False
2010-01-21,745.8412475585938,761.1404907226563,737.3169567871093,48.7580800603745,764.9653821113782,742.0164206480368,745.8412475585938,62377500,False,False,False,True,False
2010-01-22,738.191650390625,760.7580078125,738.1227209472656,46.706190747655256,742.0164775947216,726.7171687783355,738.191650390625,63022500,False,False,False,False,True
2010-01-25,734.3666381835938,759.2280700683593,738.4726892089843,45.67121810210642,734.3666381835938,722.8921594619751,734.3666381835938,19035000,True,False,False,False,False
2010-01-26,734.3666381835938,753.8733154296875,738.8226574707031,45.67121810210642,742.0162906646729,730.5418119430542,738.1914644241333,87990000,False,True,False,False,False
2010-01-27,722.8922119140625,749.6659973144531,738.8672814941406,42.402248859497334,738.1915179863179,722.8922119140625,722.8922119140625,38155000,False,False,True,False,False
2010-01-28,745.8412475585938,748.5185546875,739.5226037597656,50.095748376688555,745.8412475585938,722.8922860952524,745.8412475585938,33752500,False,False,False,True,False
2010-01-29,764.9653930664062,749.2835266113282,740.2569702148437,55.43757185966162,764.9653930664062,730.5419503784179,764.9653930664062,59592500,False,False,False,False,True
2010-02-01,742.0164794921875,746.223681640625,740.5629553222657,48.70078616533543,753.4909611338192,738.1916522783102,742.0164794921875,38507500,True,False,False,False,False
2010-02-02,730.5419311523438,743.1638366699219,740.7159497070312,45.70978964659747,745.8412386110316,726.7171042876718,730.5419311523438,52677500,False,True,False,False,False
2010-02-03,730.5419311523438,738.9565368652344,740.7159497070312,45.70978964659748,738.1915848816877,726.7171042876718,730.5419311523438,31232500,False,False,True,False,False
2010-02-04,726.7172241210938,737.0441345214844,740.7924499511719,44.649729019598176,738.1917066072164,722.8923966257196,726.7172241210938,35072500,False,False,False,True,False
2010-02-05,696.1184692382812,732.83681640625,740.3334680175781,37.21407785552362,711.4177762545072,696.1184692382812,696.1184692382812,144220000,False,False,False,False,True
2010-02-08,692.2936401367188,728.6295166015625,739.7979895019531,36.39811197323891,696.1184668778056,676.9943331723714,692.2936401367188,82680000,True,False,False,False,False
2010-02-09,703.7682495117188,725.569677734375,739.6449975585938,40.60558106599863,703.7682495117188,680.8192848537279,703.7682495117188,87217500,False,True,False,False,False
2010-02-10,696.1184692382812,722.8923034667969,739.3390100097656,38.764467882970415,711.4177762545072,688.4688157301683,696.1184692382812,111352500,False,False,True,False,False
2010-02-11,707.5931396484375,719.0674926757813,739.109521484375,42.9435010671971,707.5931396484375,692.2938285209037,707.5931396484375,42910000,False,False,False,True,False
2010-02-12,707.5931396484375,713.3302673339844,738.9565368652344,42.94350106719709,711.4179674303209,703.7683118665541,707.5931396484375,32655000,False,False,False,False,True
2010-02-15,696.1184692382812,708.7404663085938,738.1915734863281,39.793882219864294,707.5929495004508,696.1184692382812,696.1184692382812,8075000,True,False,False,False,False
2010-02-16,715.2423706054688,707.2105102539062,737.4266027832032,46.7973733778862,719.0671961167279,699.9430685604319,715.2423706054688,25492500,False,True,False,False,False
2010-02-17,734.3666381835938,707.5929809570313,737.0441174316406,52.72036448317345,738.1914644241333,719.0673332214355,734.3666381835938,102187500,False,False,True,False,False
2010-02-18,738.191650390625,708.7404235839844,736.8146301269531,53.82755803509042,742.0164775947216,726.7171687783355,738.191650390625,44107500,False,False,False,True,False
2010-02-19,742.0164794921875,713.330224609375,736.4321520996094,54.9633005323175,745.8413067060648,730.5419978505557,742.0164794921875,59805000,False,False,False,False,True
2010-02-22,764.9653930664062,720.5973999023438,736.8911303710937,61.139731700249996,780.2647009277343,742.016431274414,764.9653930664062,126982500,True,False,False,False,False
2010-02-23,757.315673828125,725.9521423339844,737.579599609375,58.27098968908772,764.9653270991162,753.4908471926294,757.315673828125,29417500,False,True,False,False,False
2010-02-24,772.6149291992188,733.6017883300781,738.650546875,62.101042081417276,772.6149291992188,749.6659709061726,772.6149291992188,46500000,False,False,True,False,False
2010-02-25,745.8412475585938,737.4265991210938,739.03302734375,52.94308940535426,764.9653821113782,742.0164206480368,745.8412475585938,43217500,False,False,False,True,False
2010-03-01,734.3666381835938,740.1039489746094,738.9565270996094,49.56923583830692,753.4907693862915,734.3666381835938,734.3666381835938,54977500,True,False,False,False,False
2010-03-02,749.666015625,745.4587036132813,739.1095178222656,53.796972388231445,753.4908422353316,742.0163624043367,749.666015625,59565000,False,True,False,False,False
2010-03-03,738.191650390625,747.7536315917969,739.1860180664063,50.38538468574646,753.490959207011,738.191650390625,738.191650390625,22262500,False,False,True,False,False
2010-03-04,757.315673828125,750.04853515625,739.5684985351562,55.455607308127085,764.9653270991162,738.1915406506471,757.315673828125,80647500,False,False,False,True,False
2010-03-05,764.9653930664062,752.7259094238282,740.0274768066406,57.33385025015566,772.6150469970703,753.4909121704101,764.9653930664062,27190000,False,False,False,False,True
2010-03-08,772.6149291992188,755.7857543945313,741.3279125976562,59.18708577903226,780.2645819635674,764.96527643487,772.6149291992188,101510000,True,False,False,False,False
2010-03-09,795.5639038085938,758.84560546875,742.9343432617187,64.20965486411521,795.5639038085938,764.9652921236478,795.5639038085938,68597500,False,True,False,False,False
2010-03-10,787.9141845703125,761.9054565429688,744.2347827148437,61.49308134989941,795.5638368476941,780.2645322929308,787.9141845703125,25587500,False,False,True,False,False
2010-03-11,795.5639038085938,764.2003540039062,745.6882165527344,63.17109177463108,810.8632096510667,787.9142508873573,795.5639038085938,97727500,False,False,False,True,False
2010-03-12,780.2646484375,767.6426940917969,746.8356652832031,57.75079192320863,810.8632621017157,780.2646484375,780.2646484375,24825000,False,False,False,False,True
2010-03-15,795.5639038085938,773.7624206542969,747.9066137695313,61.32454878454,818.5128625723032,780.2645979661208,795.5639038085938,83520000,True,False,False,False,False
2010-03-17,887.3598022460938,787.5317993164062,750.2015112304688,74.99272289041187,887.3598022460938,810.8632675697064,810.8632675697064,162297500,False,False,True,False,False
2010-03-18,833.812255859375,797.0938598632813,751.2724633789062,61.36824678561161,887.3598319237386,833.812255859375,879.710178200258,86902500,False,False,False,True,False
2010-03-19,833.812255859375,804.7435180664063,752.8023950195312,61.36824678561161,864.4108707532971,810.8632946889336,833.812255859375,88387500,False,False,False,False,True
2010-03-22,833.812255859375,811.6282043457031,754.2558325195313,61.36824678561161,856.7612170298165,826.1626021358945,833.812255859375,25450000,True,False,False,False,False
2010-03-23,856.7613525390625,820.0428466796875,756.5507299804688,64.79214126660528,864.411007472447,833.812387738909,856.7613525390625,25870000,False,True,False,False,False
2010-03-24,872.0604858398438,827.6925048828125,758.9986193847657,66.89839606825777,872.0604858398439,856.7611790707238,872.0604858398439,49425000,False,False,True,False,False
2010-03-25,879.710205078125,836.8721069335937,760.8345397949219,67.9314292010828,879.710205078125,856.7612432065217,879.710205078125,49617500,False,False,False,True,False
2010-03-26,879.710205078125,845.2867370605469,763.1294360351562,67.9314292010828,895.0095129925272,872.060551120924,879.710205078125,49207500,False,False,False,False,True
2010-03-29,856.7613525390625,852.9364074707031,765.118349609375,61.27787421777371,879.710317339216,849.111697605678,856.7613525390625,73050000,True,False,False,False,False
2010-03-30,849.1115112304688,858.2911682128906,766.9542663574218,59.19647688981775,879.710124247783,841.4618579761402,849.1115112304689,22600000,False,True,False,False,False
2010-03-31,841.4618530273438,853.7013732910157,768.3312048339844,57.107569126074914,872.0604658647017,826.1625466086648,841.4618530273438,56682500,False,False,True,False,False
2010-04-01,833.812255859375,853.7013732910157,769.7846423339844,55.01682842971063,864.4108707532971,833.812255859375,833.812255859375,30090000,False,False,False,True,False
2010-04-05,879.710205078125,858.2911682128906,771.9265478515625,63.62240352615799,887.359859035326,856.7612432065217,856.7612432065217,63510000,True,False,False,False,False
2010-04-06,872.0604858398438,862.1159912109375,774.4509326171875,61.510302971115614,948.5570196854442,872.0604858398439,872.0604858398439,70010000,False,True,False,False,False
2010-04-07,895.009521484375,865.9408081054687,777.5872900390625,65.23856046846497,925.608137603499,872.0605593950321,895.0095214843751,63040000,False,False,True,False,False
2010-04-08,864.4107666015625,865.1758361816406,780.1881726074218,57.27269408478305,910.3086834122648,856.7611137997787,910.3086834122648,52942500,False,False,False,True,False
2010-04-09,849.1115112304688,862.115966796875,782.4830700683593,53.739454219339684,872.0604709934545,849.1115112304689,849.1115112304689,24150000,False,False,False,False,True
2010-04-12,895.009521484375,863.6458984375,785.9254162597656,61.42743482412816,895.0095214843751,849.1115973056892,849.1115973056892,34100000,True,False,False,False,False
2010-04-13,872.0604858398438,865.1758117675781,788.4498010253906,56.38201419482204,902.659099378084,872.0604858398439,895.0094459935239,15842500,False,True,False,False,False
2010-04-14,887.3598022460938,869.0006408691406,790.8976892089844,58.810913064773224,895.0094557137326,879.710148778455,887.3598022460938,21332500,False,False,True,False,False
2010-04-15,887.3598022460938,873.5904357910156,793.8045556640625,58.810913064773224,895.0094557137326,872.0604953108163,887.3598022460938,31015000,False,False,False,True,False
2010-04-16,879.710205078125,878.1802307128906,796.7879211425782,56.97126152561617,887.359859035326,849.1115892493207,879.710205078125,23242500,False,False,False,False,True
2010-04-19,864.4107666015625,876.6502868652344,799.4652978515625,53.375109566905756,872.0604194033461,849.111460997995,864.4107666015624,23337500,True,False,False,False,False
2010-04-20,895.009521484375,878.9451904296875,802.8311437988282,58.95533631673887,895.0095214843751,864.4109053652511,895.0095214843751,84177500,False,True,False,False,False
2010-04-21,879.710205078125,877.4152587890625,806.502978515625,55.38600379808402,902.6591669497284,879.710205078125,879.710205078125,34060000,False,False,True,False,False
2010-04-22,872.0604858398438,878.1802307128906,810.0983154296875,53.63740646947381,879.7101392244039,856.7611790707238,872.0604858398439,82577500,False,False,False,True,False
2010-04-23,872.0604858398438,880.4751281738281,813.46416015625,53.63740646947381,872.0604858398439,856.7611790707238,872.0604858398439,21560000,False,False,False,False,True
2010-04-26,872.0604858398438,878.180224609375,816.9830004882813,53.63740646947381,879.7101392244039,872.0604858398439,872.0604858398439,15572500,True,False,False,False,False
2010-04-27,872.0604858398438,878.180224609375,820.2723474121094,53.63740646947382,879.7101392244039,856.7611790707238,872.0604858398439,43650000,False,True,False,False,False
2010-04-28,833.812255859375,872.8254699707031,822.7967297363281,44.24354276803742,856.7612170298165,826.1626021358945,833.812255859375,189310000,False,False,True,False,False
2010-04-29,833.812255859375,867.4707153320312,825.55060546875,44.24354276803742,856.7612170298165,826.1626021358945,833.812255859375,105970000,False,False,False,True,False
2010-04-30,833.812255859375,862.8809204101562,827.9220031738281,44.243542768037415,856.7612170298165,833.812255859375,833.812255859375,222497500,False,False,False,False,True
2010-05-03,841.4618530273438,860.5860290527344,830.0639074707032,46.580535120500315,841.4618530273438,826.1625466086648,841.4618530273438,73280000,True,False,False,False,False
2010-05-04,841.4618530273438,855.2312622070312,832.1293115234375,46.580535120500315,849.1115062366832,826.1625466086648,841.4618530273438,68060000,False,True,False,False,False
2010-05-05,795.5639038085938,846.8166320800781,833.2002600097657,36.06236093959847,826.1625154935397,787.9142508873573,795.5639038085938,165802500,False,False,True,False,False
2010-05-06,780.2646484375,837.6370483398438,833.5062451171875,33.35838629623085,803.2136086856618,757.3156881893383,780.2646484375,168800000,False,False,False,True,False
2010-05-07,753.4909057617188,825.7800903320312,833.4297497558593,29.228163648791224,764.9653865601206,738.1915980305164,753.4909057617188,166700000,False,False,False,False,True
2010-05-10,795.5639038085938,818.1304321289062,833.8887292480468,41.488181079251746,803.2135567298302,764.9652921236478,764.9652921236478,170602500,True,False,False,False,False
2010-05-11,787.9141845703125,809.7158020019531,834.7301879882813,40.127066294078396,810.8631414024575,780.2645322929308,803.2134891250759,149087500,False,True,False,False,False
2010-05-12,787.9141845703125,805.1259948730469,835.8011389160156,40.12706629407839,795.5638368476941,780.2645322929308,787.9141845703125,48815000,False,False,True,False,False
2010-05-14,803.2134399414062,802.06611328125,836.8720874023437,44.36099803828839,810.8630917503721,787.9141363234747,803.2134399414062,90022500,False,False,False,False,True
2010-05-17,818.5128784179688,800.5361755371093,838.4785119628906,48.298378305875445,818.5128784179688,772.6149600020078,818.5128784179688,57930000,True,False,False,False,False
2010-05-18,833.812255859375,799.7712158203125,840.0084436035156,51.95953394959395,849.111563306336,810.8632946889336,833.812255859375,155627500,False,True,False,False,False
2010-05-19,803.2134399414062,795.9463745117188,840.7734045410157,45.083373832670674,833.8120471772694,795.5637881324404,803.2134399414062,83387500,False,False,True,False,False
2010-05-20,795.5639038085938,795.9463745117188,841.2323840332032,43.53238607796152,810.8632096510667,772.6149450448843,795.5639038085938,100820000,False,False,False,True,False
